,Date,ISO3,Country,BCI,BCI σ,BCI Δ,BCI Δ σ,Manufacturing: Confidence Index,Manufacturing: Confidence Index σ,Manufacturing: Confidence Index Δ,Manufacturing: Confidence Index Δ σ,Manufacturing: New Orders Index,Manufacturing: New Orders Index σ,Manufacturing: New Orders Index Δ,Manufacturing: New Orders Index Δ σ,Manufacturing: New Orders Inflows Index,Manufacturing: New Orders Inflows Index σ,Manufacturing: New Orders Inflows Index Δ,Manufacturing: New Orders Inflows Index Δ σ,Manufacturing: New Export Orders Index,Manufacturing: New Export Orders Index σ,Manufacturing: New Export Orders Index Δ,Manufacturing: New Export Orders Index Δ σ,Manufacturing: Production Index,Manufacturing: Production Index σ,Manufacturing: Production Index Δ,Manufacturing: Production Index Δ σ,Manufacturing: Employment Index,Manufacturing: Employment Index σ,Manufacturing: Employment Index Δ,Manufacturing: Employment Index Δ σ,Manufacturing: Capacity Utilisation Index,Manufacturing: Capacity Utilisation Index σ,Manufacturing: Capacity Utilisation Index Δ,Manufacturing: Capacity Utilisation Index Δ σ,Non-Manufacturing: Order Intentions & Demand Index,Non-Manufacturing: Order Intentions & Demand Index σ,Non-Manufacturing: Order Intentions & Demand Index Δ,Non-Manufacturing: Order Intentions & Demand Index Δ σ,Non-Manufacturing: Business Activity Index,Non-Manufacturing: Business Activity Index σ,Non-Manufacturing: Business Activity Index Δ,Non-Manufacturing: Business Activity Index Δ σ,Non-Manufacturing: Employment Index,Non-Manufacturing: Employment Index σ,Non-Manufacturing: Employment Index Δ,Non-Manufacturing: Employment Index Δ σ,Non-Manufacturing: Raw Material Stocks Index,Non-Manufacturing: Raw Material Stocks Index σ,Non-Manufacturing: Raw Material Stocks Index Δ,Non-Manufacturing: Raw Material Stocks Index Δ σ,CCI,CCI σ,CCI Δ,CCI Δ σ,Consumer: Confidence Index,Consumer: Confidence Index σ,Consumer: Confidence Index Δ,Consumer: Confidence Index Δ σ,Consumer: Future Confidence Index,Consumer: Future Confidence Index σ,Consumer: Future Confidence Index Δ,Consumer: Future Confidence Index Δ σ,Consumer: Price Confidence Index,Consumer: Price Confidence Index σ,Consumer: Price Confidence Index Δ,Consumer: Price Confidence Index Δ σ,GDP,GDP σ,GDP Δ,GDP Δ σ,GDP Q,GDP Q σ,GDP Q Δ,GDP Q Δ σ,CLI,CLI σ,CLI Δ,CLI Δ σ,PPI,PPI σ,PPI Δ,PPI Δ σ,CPI,CPI σ,CPI Δ,CPI Δ σ,CPI M,CPI M σ,CPI M Δ,CPI M Δ σ,Unemployment,Unemployment σ,Unemployment Δ,Unemployment Δ σ,M1 Money Supply,M1 Money Supply σ,M1 Money Supply %Δ 1Y,M1 Money Supply %Δ σ,M1 Money Supply %Δ,M3 Money Supply,M3 Money Supply σ,M3 Money Supply %Δ 1Y,M3 Money Supply %Δ σ,M3 Money Supply %Δ,Base Yield,Base Yield σ,Base Yield Δ,Base Yield Δ σ,3m Yield,3m Yield σ,3m Yield Δ,3m Yield Δ σ,10y Yield,10y Yield σ,10y Yield Δ,10y Yield Δ σ,Stock Market,Stock Market σ,Stock Market %Δ,Stock Market %Δ σ,Stock Market %Δ 1Y
55,1954-08-01,USA,United States,99.57507,,0.369339999999994,,-2.8,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.43000905,,-0.6471065859999998,,0.108992196,,0.587016084,,,,,,0.0,,-0.993377928785779,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,2.36,,-0.010000000000000231,,,,,,
56,1954-09-01,USA,United States,100.0763,,0.6020600000000087,,7.0,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.769760223,,1.6602488269999998,,1.129346277,,1.020354081,,,,,,-0.653595060425326,,-0.984721036687246,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,2.38,,0.0,,,,,,
57,1954-10-01,USA,United States,100.7806,,1.2728600000000085,,16.4,,12.999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.769760223,,1.6602488269999998,,1.129346277,,1.020354081,,,,,,-0.655737996000923,,-0.655737996000923,,,,,,,,,,,,,,,,,,,,,,,,0.85,,0.04999999999999993,,,,,,2.43,,0.13000000000000034,,,,,,
58,1954-11-01,USA,United States,101.4232,,1.8481299999999976,,17.6,,20.400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.769760223,,1.6602488269999998,,1.129346277,,1.020354081,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.83,,-0.39,,,,,,2.48,,0.1200000000000001,,,,,,
59,1954-12-01,USA,United States,102.0544,,1.9780999999999977,,27.6,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72709325,,3.496853473,,1.956688077,,0.8273417999999999,,,,,,0.0,,0.653595060425326,,,,,,,,,,,,,,,,,,,,,,,,1.28,,0.20999999999999996,,,,,,2.51,,0.1299999999999999,,,,,,
60,1955-01-01,USA,United States,102.5316,,1.7509999999999906,,26.0,,9.600000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72709325,,3.496853473,,1.956688077,,0.8273417999999999,,101.4819,,,,-0.327868998000453,,0.32786899800047,,,,,,,,,,4.9,,,,,,,,,,,,,,1.39,,0.5399999999999999,,,,,,2.61,,0.17999999999999972,,,,,,
61,1955-02-01,USA,United States,103.008,,1.5848000000000013,,35.6,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72709325,,3.496853473,,1.956688077,,0.8273417999999999,,101.8389,,,,0.328947514921574,,0.328947514921574,,,,,,0.0,,,,4.7,,,,,,,,,,,,,,1.29,,0.4600000000000001,,,,,,2.65,,0.16999999999999993,,,,,,
62,1955-03-01,USA,United States,103.2771,,1.2227000000000032,,35.0,,7.399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.168731987,,3.4416387370000003,,2.856234655,,0.8995465780000003,,102.1345,,,,0.0,,0.0,,,,,,0.0,,,,4.6,,,,,,,,,,,,,,1.35,,0.07000000000000006,,,,,,2.68,,0.17000000000000037,,,,,,
63,1955-04-01,USA,United States,103.3712,,0.8396000000000043,,37.4,,11.399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.168731987,,3.4416387370000003,,2.856234655,,0.8995465780000003,,102.3424,,0.8605000000000018,,-0.327868998000453,,0.0,,,,,,0.0,,,,4.7,,-0.20000000000000018,,,,,,,,,,,,1.43,,0.040000000000000036,,,,,,2.75,,0.14000000000000012,,,,,,
64,1955-05-01,USA,United States,103.2253,,0.2173000000000087,,39.0,,3.3999999999999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.168731987,,3.4416387370000003,,2.856234655,,0.8995465780000003,,102.4623,,0.6234000000000037,,-0.655737996000923,,-0.984685510922497,,,,,,0.0,,0.0,,4.3,,-0.40000000000000036,,,,,,,,,,,,1.43,,0.1399999999999999,,,,,,2.76,,0.10999999999999988,,,,,,
65,1955-06-01,USA,United States,102.8521,,-0.42500000000001137,,26.6,,-8.399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.778844328,,1.6101123409999998,,1.627204957,,-1.2290296980000002,,102.5013,,0.3667999999999978,,0.330033150769465,,0.330033150769465,,,,,,0.0,,0.0,,4.2,,-0.39999999999999947,,,,,,,,,,,,1.64,,0.2899999999999998,,,,,,2.78,,0.09999999999999964,,,,,,
66,1955-07-01,USA,United States,102.667,,-0.7042000000000002,,32.4,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.778844328,,1.6101123409999998,,1.627204957,,-1.2290296980000002,,102.5025,,0.1600999999999999,,-0.327868998000453,,0.0,,,,,,0.374531835205994,,0.374531835205994,,4.0,,-0.7000000000000002,,,,,,,,,,,,1.68,,0.25,,,,,,2.9,,0.1499999999999999,,,,,,
67,1955-08-01,USA,United States,102.4716,,-0.7537000000000091,,29.6,,-9.399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.778844328,,1.6101123409999998,,1.627204957,,-1.2290296980000002,,102.4864,,0.02410000000000423,,0.0,,0.655737996000923,,,,,,0.0,,0.0,,4.2,,-0.09999999999999964,,,,,,,,,,,,1.96,,0.53,,,,,,2.97,,0.2100000000000004,,,,,,
68,1955-09-01,USA,United States,102.2894,,-0.5626999999999924,,24.8,,-1.8000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014501381,,0.23565705300000062,,1.350464288,,-0.27674066900000005,,102.4587,,-0.0426000000000073,,0.657895029843165,,0.32786187907369996,,,,,,0.37313432835821,,0.37313432835821,,4.1,,-0.10000000000000053,,,,,,,,,,,,2.18,,0.5400000000000003,,,,,,2.97,,0.1900000000000004,,,,,,
69,1955-10-01,USA,United States,102.247,,-0.4200000000000017,,27.4,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014501381,,0.23565705300000062,,1.350464288,,-0.27674066900000005,,102.4033,,-0.09919999999999618,,0.990099452308377,,1.31796845030883,,,,,,0.0,,-0.374531835205994,,4.3,,0.2999999999999998,,,,,,,,,,,,2.24,,0.5600000000000003,,,,,,2.88,,-0.020000000000000018,,,,,,
70,1955-11-01,USA,United States,102.2184,,-0.25319999999999254,,24.0,,-5.600000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014501381,,0.23565705300000062,,1.350464288,,-0.27674066900000005,,102.2861,,-0.2002999999999986,,0.657895029843165,,0.657895029843165,,,,,,0.0,,0.0,,4.2,,0.0,,,,,,,,,,,,2.35,,0.3900000000000001,,,,,,2.89,,-0.08000000000000007,,,,,,
71,1955-12-01,USA,United States,102.1588,,-0.13060000000000116,,31.2,,6.399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.577553198,,-1.4369481830000002,,0.600328737,,-0.750135551,,102.0826,,-0.3760999999999939,,0.990099452308377,,0.3322044224652121,,,,,,-0.371747211895912,,-0.744881540254122,,4.2,,0.10000000000000053,,,,,,,,,,,,2.48,,0.2999999999999998,,,,,,2.96,,-0.010000000000000231,,,,,,
72,1956-01-01,USA,United States,101.7525,,-0.49450000000000216,,20.4,,-7.0,,,,,,21.00768,,,,,,,,34.00283,,,,23.11931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.577553198,,-1.4369481830000002,,0.600328737,,-0.750135551,,101.7861,,-0.6171999999999969,,0.986842544764756,,-0.003256907543621068,,0.374531835205993,,,,0.0,,0.0,,4.0,,-0.2999999999999998,,,,,,,,,,,,2.45,,0.20999999999999996,,,,,,2.9,,0.020000000000000018,,,,,,
73,1956-02-01,USA,United States,101.2789,,-0.9395000000000095,,16.4,,-7.600000000000001,,,,,,16.11688,,,,,,,,28.14426,,,,19.47533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.577553198,,-1.4369481830000002,,0.600328737,,-0.750135551,,101.4423,,-0.8438000000000017,,0.983606994001394,,0.325711964158229,,0.374531835205993,,,,0.0,,0.0,,3.9,,-0.30000000000000027,,,,,,,,,,,,2.5,,0.1499999999999999,,,,,,2.84,,-0.050000000000000266,,,,,,
74,1956-03-01,USA,United States,100.8085,,-1.3503000000000043,,14.4,,-16.799999999999997,,,,,,19.69462,,,,,,,,25.67408,,,,15.69177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.215548532,,-3.3620046660000003,,-0.388380468,,-0.9887092049999999,,101.1055,,-0.977099999999993,,1.98019890461675,,0.990099452308373,,0.374531835205993,,,,0.0,,0.371747211895912,,4.2,,0.0,,,,,,,,,,,,2.5,,0.020000000000000018,,,,,,2.96,,0.0,,,,,,
75,1956-04-01,USA,United States,100.229,,-1.5234999999999985,,11.8,,-8.599999999999998,,,,,,15.92284,,-5.08484,,,,,,19.38848,,-14.614350000000002,,14.88642,,-8.23289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.215548532,,-3.3620046660000003,,-0.388380468,,-0.9887092049999999,,100.7914,,-0.9947000000000088,,1.97368508952951,,0.986842544764754,,0.749063670411986,,0.374531835205993,,0.37313432835821,,0.37313432835821,,4.0,,0.0,,,,,,,,,,,,2.62,,0.16999999999999993,,,,,,3.18,,0.28000000000000025,,,,,,
76,1956-05-01,USA,United States,99.49088,,-1.7880199999999888,,2.4,,-13.999999999999998,,,,,,6.192428,,-9.924451999999999,,,,,,4.598372,,-23.545887999999998,,4.675648,,-14.799682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.215548532,,-3.3620046660000003,,-0.388380468,,-0.9887092049999999,,100.5193,,-0.9230000000000018,,2.97029835692513,,1.986691362923736,,1.12359550561798,,0.7490636704119871,,0.371747211895912,,0.371747211895912,,4.3,,0.3999999999999999,,,,,,,,,,,,2.75,,0.25,,,,,,3.07,,0.22999999999999998,,,,,,
77,1956-06-01,USA,United States,98.89574,,-1.9127599999999916,,-4.6,,-19.0,,,,,,-7.915509,,-27.610129,,,,,,-11.16246,,-36.83654,,-18.77507,,-34.46684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.402145867,,-0.8134026649999999,,0.826319427,,1.214699895,,100.3328,,-0.7727000000000004,,2.96052763429427,,0.9803287296775198,,1.87265917602996,,1.498127340823967,,0.740740740740744,,0.740740740740744,,4.3,,0.09999999999999964,,,,,,,,,,,,2.71,,0.20999999999999996,,,,,,3.0,,0.040000000000000036,,,,,,
78,1956-07-01,USA,United States,98.7813,,-1.4476999999999975,,-11.6,,-23.4,,,,,,12.05563,,-3.86721,,,,,,2.488561,,-16.899919,,-0.4088477,,-15.2952677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.402145867,,-0.8134026649999999,,0.826319427,,1.214699895,,100.2658,,-0.5255999999999972,,2.96052763429427,,0.98684254476476,,2.23880597014926,,1.4897422997372742,,0.73529411764705,,0.36215978928884,,4.4,,0.40000000000000036,,,,,,,,,,,,2.75,,0.1299999999999999,,,,,,3.11,,-0.07000000000000028,,,,,,
79,1956-08-01,USA,United States,99.33205,,-0.1588300000000089,,3.0,,0.6000000000000001,,,,,,14.60496,,8.412532,,,,,,11.26678,,6.668408,,1.72584,,-2.949808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.402145867,,-0.8134026649999999,,0.826319427,,1.214699895,,100.3195,,-0.1997999999999962,,2.95082098200418,,-0.01947737492095003,,1.86567164179105,,0.7420761361730699,,-0.364963503649637,,-0.736710715545549,,4.1,,-0.20000000000000018,,,,,,,,,,,,2.73,,-0.020000000000000018,,,,,,3.33,,0.26000000000000023,,,,,,
80,1956-09-01,USA,United States,99.90927,,1.013530000000003,,11.0,,15.6,,,,,,10.67143,,18.586939,,,,,,14.42513,,25.58759,,4.596632,,23.371702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94689641,,-1.4552494570000003,,-0.089839593,,-0.91615902,,100.4388,,0.10599999999999454,,3.59476942887197,,0.6342417945776999,,1.85873605947956,,-0.013923116550399905,,0.366300366300368,,-0.37444037444037603,,3.9,,-0.3999999999999999,,,,,,,,,,,,2.95,,0.2400000000000002,,,,,,3.38,,0.3799999999999999,,,,,,
81,1956-10-01,USA,United States,100.1364,,1.355099999999993,,5.4,,17.0,,,,,,14.05006,,1.9944299999999995,,,,,,15.61712,,13.128559,,5.933691,,6.3425386999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94689641,,-1.4552494570000003,,-0.089839593,,-0.91615902,,100.5648,,0.2990000000000066,,3.92156695908464,,0.9610393247903701,,2.23048327137547,,-0.008322698773790105,,0.364963503649637,,-0.370330613997413,,3.9,,-0.5000000000000004,,,,,,,,,,,,2.96,,0.20999999999999996,,,,,,3.34,,0.22999999999999998,,,,,,
82,1956-11-01,USA,United States,100.218,,0.8859500000000082,,10.0,,7.0,,,,,,17.80472,,3.1997599999999995,,,,,,32.5708,,21.304019999999998,,12.96256,,11.23672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94689641,,-1.4552494570000003,,-0.089839593,,-0.91615902,,100.648,,0.32849999999999113,,4.2483644892973,,1.29754350729312,,2.23048327137547,,0.36481162958442015,,0.0,,0.364963503649637,,4.3,,0.20000000000000018,,,,,,,,,,,,2.88,,0.1499999999999999,,,,,,3.49,,0.16000000000000014,,,,,,
83,1956-12-01,USA,United States,100.0856,,0.176329999999993,,5.4,,-5.6,,,,,,9.836318,,-0.8351120000000005,,,,,,14.77624,,0.35111000000000026,,10.26005,,5.663418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996033576,,1.049137166,,1.645864038,,1.735703631,,100.6408,,0.20199999999999818,,4.2483644892973,,0.6535950604253302,,2.98507462686567,,1.12633856738611,,0.363636363636365,,-0.002664002664003018,,4.2,,0.30000000000000027,,,,,,,,,,,,2.94,,-0.010000000000000231,,,,,,3.59,,0.20999999999999996,,,,,,
84,1957-01-01,USA,United States,99.83092,,-0.30547999999998865,,7.2,,1.7999999999999998,,,,,,15.14378,,1.0937199999999994,,,,,,19.71038,,4.093260000000001,,12.39001,,6.456319000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996033576,,1.049137166,,1.645864038,,1.735703631,,100.5236,,-0.041200000000003456,,4.56025920505655,,0.6386922459719098,,2.98507462686567,,0.7545913554902,,0.0,,-0.364963503649637,,4.2,,0.30000000000000027,,,,,,,,,,,,2.84,,-0.1200000000000001,,,,,,3.46,,0.1200000000000001,,2.534246,,,,
85,1957-02-01,USA,United States,99.32348,,-0.89452,,2.0,,-8.0,,,,,,7.838887,,-9.965833,,,,,,18.47893,,-14.09187,,8.897137,,-4.065422999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.996033576,,1.049137166,,1.645864038,,1.735703631,,100.3415,,-0.3064999999999998,,4.54545316216809,,0.29708867287078977,,3.35820895522388,,1.1277256838484098,,0.362318840579712,,0.362318840579712,,3.9,,-0.3999999999999999,,,,,,,,,,,,3.0,,0.1200000000000001,,,,,,3.34,,-0.15000000000000036,,2.433548,,,,
86,1957-03-01,USA,United States,98.66642,,-1.4191799999999972,,-5.0,,-10.4,,,,,,4.222682,,-5.6136360000000005,,,,,,5.807334,,-8.968906,,5.539666,,-4.720383999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04932862,,1.0532950439999997,,0.640291153,,-1.005572885,,100.099,,-0.541799999999995,,3.88349347678038,,-0.3648710125169199,,3.73134328358209,,0.7462686567164201,,0.361010830324911,,-0.002625533311453987,,3.7,,-0.5,,,,,,,,,,,,2.96,,0.020000000000000018,,,,,,3.41,,-0.17999999999999972,,2.46152,,,,
87,1957-04-01,USA,United States,98.12156,,-1.7093600000000038,,-13.8,,-21.0,,,,,,0.8715974,,-14.272182599999999,,,,,,-3.466851,,-23.177231,,-15.28735,,-27.67736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04932862,,1.0532950439999997,,0.640291153,,-1.005572885,,99.83466,,-0.6889400000000023,,4.19354685904266,,-0.36671234601389013,,3.71747211895911,,0.73239749209344,,0.359712230215829,,0.359712230215829,,3.9,,-0.30000000000000027,,,,,,,,,,,,3.0,,0.16000000000000014,,,,,,3.48,,0.020000000000000018,,2.528652,,-0.2207362663293133,,
88,1957-05-01,USA,United States,97.98196,,-1.3415200000000027,,-13.2,,-15.2,,,,,,-7.312574,,-15.151461,,,,,,-0.9234991,,-19.4024291,,-14.99443,,-23.891567000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04932862,,1.0532950439999997,,0.640291153,,-1.005572885,,99.57724,,-0.7642599999999931,,3.52563921754903,,-1.01981394461906,,3.70370370370371,,0.3454947484798301,,0.358422939068102,,-0.003895901511609956,,4.1,,0.19999999999999973,,,,,,,,,,,,3.0,,0.0,,,,,,3.6,,0.26000000000000023,,2.612568,,7.356337331336804,,
89,1957-06-01,USA,United States,98.13078,,-0.5356400000000008,,-8.2,,-3.1999999999999993,,,,,,-5.946476,,-10.169158,,,,,,-0.8442714,,-6.6516054,,-14.70962,,-20.249285999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98087427,,-1.0684543499999999,,-0.219085924,,-0.859377077,,99.30219,,-0.7968100000000078,,3.51437518961743,,-0.36911828716295014,,3.30882352941177,,-0.4225197541703203,,0.357142857142859,,-0.003867973182052009,,4.3,,0.5999999999999996,,,,,,,,,,,,3.0,,0.040000000000000036,,,,,,3.8,,0.3899999999999997,,2.634945,,7.045443465825985,,
90,1957-07-01,USA,United States,98.24802,,0.12645999999999447,,-8.6,,5.200000000000001,,,,,,-8.100274,,-8.971871400000001,,,,,,-1.577518,,1.8893330000000002,,-12.28558,,3.0017700000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98087427,,-1.0684543499999999,,-0.219085924,,-0.859377077,,98.97568,,-0.8589800000000025,,4.15335310179359,,-0.04019375724907004,,3.2846715328467,,-0.43280058611241,,0.711743772241972,,0.35203154202614306,,4.2,,0.30000000000000027,,,,,,,,,,,,2.99,,-0.009999999999999787,,,,,,3.93,,0.4500000000000002,,2.6797,,5.973459376774648,,
91,1957-08-01,USA,United States,98.22206,,0.2400999999999982,,-9.4,,3.799999999999999,,,,,,-2.566387,,4.746186999999999,,,,,,-1.194911,,-0.27141190000000004,,-16.27183,,-1.2774000000000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98087427,,-1.0684543499999999,,-0.219085924,,-0.859377077,,98.57655,,-1.0006900000000059,,3.82165438201512,,0.2960151644660902,,3.66300366300365,,-0.04070004070005995,,0.0,,-0.358422939068102,,4.1,,0.0,,,,,,,,,,,,3.24,,0.2400000000000002,,,,,,3.93,,0.33000000000000007,,2.545435,,-2.569617326706908,,
92,1957-09-01,USA,United States,97.98753,,-0.14324999999999477,,-8.4,,-0.20000000000000107,,,,,,-0.3116816,,5.6347944,,,,,,-3.927536,,-3.0832645999999997,,-18.23114,,-3.5215200000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072905884,,1.092031614,,0.980018402,,1.199104326,,98.10793,,-1.1942599999999999,,3.15457558344242,,-0.35979960617500995,,3.2846715328467,,-0.024151996565069833,,0.0,,-0.357142857142859,,4.4,,0.10000000000000053,,,,,,,,,,,,3.47,,0.4700000000000002,,,,,,3.92,,0.1200000000000001,,2.455925,,-6.794069705439765,,
93,1957-10-01,USA,United States,97.46169,,-0.7863299999999924,,-17.8,,-9.200000000000001,,,,,,-4.668722,,3.431552000000001,,,,,,-13.11938,,-11.541862,,-25.74552,,-13.45994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072905884,,1.092031614,,0.980018402,,1.199104326,,97.61539,,-1.360289999999992,,2.83018997690054,,-1.3231631248930498,,2.90909090909089,,-0.3755806237558099,,0.0,,-0.711743772241972,,4.5,,0.2999999999999998,,,,,,,,,,,,3.5,,0.5099999999999998,,,,,,3.97,,0.040000000000000036,,2.310472,,-13.778706571631162,,
94,1957-11-01,USA,United States,96.89094,,-1.3311199999999985,,-19.2,,-9.799999999999999,,,,,,-3.340425,,-0.774038,,,,,,-6.142388,,-4.947477,,-28.91696,,-12.645129999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072905884,,1.092031614,,0.980018402,,1.199104326,,97.16965,,-1.4068999999999932,,3.1347976710581,,-0.6868567109570201,,3.27272727272726,,-0.39027639027638994,,0.353356890459365,,0.353356890459365,,5.1,,1.0,,,,,,,,,,,,3.28,,0.03999999999999959,,,,,,3.72,,-0.20999999999999996,,2.276906,,-10.549434576015493,,
95,1957-12-01,USA,United States,96.32343,,-1.6641000000000048,,-26.4,,-18.0,,,,,,-8.641572,,-8.3298904,,,,,,-17.60894,,-13.681404,,-37.01023,,-18.77909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355134715,,-2.7177711689999997,,-1.034279655,,-2.014298057,,96.8251,,-1.28282999999999,,3.44827743816391,,0.29370185472149,,2.89855072463766,,-0.38612080820904016,,0.0,,0.0,,5.2,,0.7999999999999998,,,,,,,,,,,,2.98,,-0.4900000000000002,,,,,,3.21,,-0.71,,2.276906,,-7.289269827050915,,
96,1958-01-01,USA,United States,96.02291,,-1.4387800000000084,,-33.2,,-15.400000000000002,,,,,,-26.3025,,-21.633778,,,,,,-21.51954,,-8.40016,,-36.61899,,-10.873469999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355134715,,-2.7177711689999997,,-1.034279655,,-2.014298057,,96.64342,,-0.9719699999999989,,3.42679283377486,,0.5966028568743202,,3.62318840579708,,0.7140974967061897,,0.704225352112668,,0.704225352112668,,5.8,,1.2999999999999998,,,,,,,,,,,,2.72,,-0.7799999999999998,,,,,,3.09,,-0.8800000000000003,,2.321661,,0.4842733432822488,,-8.388491093603378
97,1958-02-01,USA,United States,96.22941,,-0.6615299999999991,,-25.6,,-6.400000000000002,,,,,,-3.24867,,0.09175500000000003,,,,,,-20.05779,,-13.915402,,-38.20929,,-9.292330000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355134715,,-2.7177711689999997,,-1.034279655,,-2.014298057,,96.65974,,-0.509910000000005,,3.10559146835136,,-0.029206202706740125,,3.24909747292417,,-0.0236297998030901,,0.0,,-0.353356890459365,,6.4,,1.3000000000000007,,,,,,,,,,,,1.67,,-1.6099999999999999,,,,,,3.05,,-0.6700000000000004,,2.316066,,1.7198777639481078,,-4.827601510222923
98,1958-03-01,USA,United States,96.69784,,0.37440999999999747,,-20.4,,6.0,,,,,,-8.741758,,-0.10018600000000077,,,,,,-9.237262,,8.371678000000001,,-32.90753,,4.102699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.87142829,,-3.226563005,,-2.595440045,,-1.5611603900000002,,96.86931,,0.04420999999999253,,4.04984607627938,,0.6015686381154697,,3.59712230215826,,0.6985715775206001,,0.699300699300702,,0.699300699300702,,6.7,,1.5,,,,,,,,,,,,1.2,,-1.78,,,,,,2.98,,-0.22999999999999998,,2.344038,,2.9483869777672034,,-4.772742045565359
